,open,high,low,close,volume,sma_20,ema_20,wma_20,macd,signal,hist,rsi_14,stoch_k,stoch_d,bb_mid,bb_upper,bb_lower,atr_14,plus_di,minus_di,adx,cci_20,obv,mfi_14,psar,ichimoku_tenkan,ichimoku_kijun,ichimoku_senkou_a,ichimoku_senkou_b,ichimoku_chikou,pp,r1,s1,r2,s2,r3,s3,vwap,roc_12,willr_14,trix_15,donchian_upper,donchian_lower,donchian_mid
2023-06-15,1.091384218468384,1.0924884640621344,1.0890852511060578,1.0909458862920591,3293.0,1.0886389551419824,1.0892661467910794,1.08803560842582,0.0004051208717605892,9.114453539088738e-05,0.00031397633636970183,56.437087979365934,76.6449810864435,74.27208726404693,1.0886389551419824,1.0913656140108083,1.0859122962731564,0.0027577961251093984,19.28015395101282,12.057571781604848,12.578487047068435,151.8029427519037,-5706.0,54.24793579909878,1.0890852511060578,1.0897446370895927,1.0891860095109633,1.0896080201686533,1.0895001969041642,1.0946584178737784,1.0908398671534172,1.0925944832007766,1.0891912702447,1.0942430801094938,1.0874366541973406,1.0959976961568532,1.0857880572886234,1.0916590361800975,0.25721538086700413,-23.355018913556506,0.0006300560201566441,1.0924884640621344,1.085883554959792,1.0891860095109633
2023-06-16,1.0919271948949896,1.0928601122298127,1.0907173935820076,1.0922700619406085,5837.0,1.0888459485659197,1.0895522339481774,1.0881037755785872,0.0005892593371070731,0.00019076749573412454,0.0003984918413729486,60.25850707349039,91.54238593095536,81.86814075034697,1.0888459485659197,1.091984181046777,1.0857077160850623,0.0027138620195876653,19.171001948504834,11.377571321606224,13.50228101846879,189.00955840784053,131.0,61.41861493620697,1.0890852511060578,1.089930461173432,1.0893718335948024,1.089555936258007,1.0895001969041642,1.0949435686460725,1.0919491892508095,1.0931809849196115,1.0910382662718063,1.0940919078986147,1.0898064706030044,1.0953237035674166,1.0888955476240012,1.091660825634207,0.2972384954335716,-8.457614069044643,0.0019421253583784548,1.0928601122298127,1.085883554959792,1.0893718335948024
2023-06-17,1.0937893264978258,1.0947704519116082,1.091581963520144,1.0935702644475829,8758.0,1.0891661731781306,1.0899349035195494,1.0882942899571364,0.0008305320174977204,0.00031872040008684374,0.0005118116174108767,63.63198198887657,86.49486462448499,84.89407721396128,1.0891661731781306,1.0928182358121679,1.0855141105440933,0.002747763903293127,22.54796735398831,10.434538176974401,15.16117746977957,223.36591381399236,8889.0,63.495671278870596,1.0907173935820076,1.0908856310143298,1.0903270034357,1.089555936258007,1.0895001969041642,1.0929733691992691,1.0933075599597784,1.0950331563994127,1.0918446680079485,1.0964960483512425,1.0901190715683142,1.0982216447908768,1.0886561796164844,1.0916759240677616,0.644562569442253,-13.505135375515012,0.0035960561875603148,1.0947704519116082,1.085883554959792,1.0903270034357
2023-06-18,1.0934208795947327,1.0949986372422897,1.0923759473775791,1.092244430957696,7793.0,1.0894467303378454,1.0901548585136587,1.0885622368689887,0.0009043340725423121,0.00043584313457793744,0.0004684909379643747,58.206167038788145,69.78407655318418,82.60710903620817,1.0894467303378454,1.0931392558543611,1.0857542048213298,0.0027388300433943743,21.60080086825879,9.720819516970801,16.78745140967071,181.06575922176228,1096.0,53.55355334011442,1.091581963520144,1.0909997236796705,1.090441096101041,1.089555936258007,1.0895001969041642,1.0939110519278445,1.093206338525855,1.094036729674131,1.0914140398094203,1.0958290283905656,1.0905836486611444,1.0966594195388415,1.0887913499447097,1.0916883088493208,0.24363215362352975,-30.215923446815825,0.005162971066741129,1.0949986372422897,1.085883554959792,1.090441096101041
2023-06-19,1.09293535395306,1.0935351449732633,1.0916438890929492,1.0932918180649587,8638.0,1.0897757753857502,1.0904536165661634,1.0888541281336441,0.001035402641916594,0.0005557550360456688,0.0004796476058709252,61.03293490857063,78.65896385850982,78.31263501205967,1.0897757753857502,1.0936048310441067,1.0859467197273938,0.002678289031745786,20.51128222468335,11.182874229093143,17.690674889875623,136.84961219167997,9734.0,53.67461419318004,1.0916438890929492,1.0909997236796705,1.090441096101041,1.089555936258007,1.0895001969041642,1.0929011189859645,1.0928236173770571,1.094003345661165,1.092112089780851,1.0947148732573713,1.090932361496743,1.0958946015414792,1.0902208339005368,1.0916984019243638,0.3382735852884178,-21.34103614149018,0.0067819341569297364,1.0949986372422897,1.085883554959792,1.090441096101041
2023-06-20,1.0908576164549053,1.0922414290869953,1.0909855817425471,1.0919194597463824,8993.0,1.089995882240037,1.0905932206785651,1.0890901814269192,0.0010168163544239661,0.0006479672997213283,0.0003688490547026378,55.71553607447886,61.49982429364507,69.9809549017797,1.089995882240037,1.0937862428971348,1.0862055215829394,0.0026517138382219124,19.237069530237555,12.261432333315833,18.008907629764135,77.47931307837712,741.0,44.289943660273664,1.0909855817425471,1.0914697972358929,1.090441096101041,1.089555936258007,1.0895001969041642,1.0928658216349438,1.0917154901919748,1.0924453986414024,1.0911895512969543,1.092971337536423,1.0904596428475266,1.0937012459858506,1.089933703952506,1.0916985586347923,0.2438354363464068,-38.50017570635493,0.00810664614403489,1.0949986372422897,1.085883554959792,1.090441096101041
2023-06-21,1.0914863374777515,1.0912677699738236,1.0895164955416887,1.0910776227309082,7007.0,1.0901168997509605,1.0906393542073598,1.0892291935448744,0.0009235117079526844,0.0007030761813675996,0.00022043552658508484,52.683365201489416,50.974002688704786,63.71093028028656,1.0901168997509605,1.0938830529948453,1.0863507465070756,0.0026339460072556087,17.983491673043513,15.446355984725113,17.2646593988336,26.520594583926734,-6266.0,39.735324211646855,1.0895164955416887,1.0914697972358929,1.090441096101041,1.0895971057868348,1.0895001969041642,1.0919420858659639,1.0906206294154737,1.0917247632892586,1.0899734888571238,1.0923719038476085,1.0888693549833388,1.0934760377213935,1.088222214424989,1.091690911029764,0.2333041702160754,-49.025997311295214,0.009010401065734364,1.0949986372422897,1.085883554959792,1.090441096101041
2023-06-22,1.09139118130543,1.09228020013345,1.0893002325500456,1.090078844554735,6542.0,1.0902722623202157,1.0905859723356812,1.0895435429877869,0.0007602108146642639,0.0007145031080269325,4.5707706637331414e-05,49.25819939060863,38.48588359668902,50.3199035263463,1.0902722623202157,1.0937520696548537,1.0867924549855776,0.0026586618341233764,19.263748882810045,14.209707007907857,17.10994485298652,17.789360915982247,-12808.0,38.24272144618718,1.0893002325500456,1.0920419441741738,1.090441096101041,1.0895971057868348,1.0895001969041642,1.0926379489232143,1.0905530924127433,1.091805952275441,1.0888259846920367,1.0935330599961477,1.087573124829339,1.0947859198588454,1.0858460171086324,1.0916834238298938,0.13637364943808183,-61.51411640331098,0.009396578043174841,1.0949986372422897,1.085883554959792,1.090441096101041
2023-06-23,1.0900471407908254,1.0924191105517864,1.0903900832656137,1.0913064171652216,7356.0,1.0904302329370172,1.0906545861289707,1.0897609932837702,0.0007215311684551917,0.0007159087201125844,5.622448342607338e-06,53.27874864959404,53.834710112491656,47.764865465961826,1.0904302329370172,1.0937947227335794,1.0870657431404551,0.0026359192743325285,18.41852316494001,13.308571289134157,17.03823136415258,50.32556725409287,-5452.0,43.871955066691186,1.0893002325500456,1.0920419441741738,1.090441096101041,1.0894527330867252,1.0895001969041642,1.091578730035326,1.0913718703275406,1.0923536573894674,1.0903246301032947,1.0934008976137133,1.0893428430413679,1.0943826846756401,1.088295602817122,1.091681135552548,0.14995930547334613,-46.165289887508344,0.009621240220902827,1.0949986372422897,1.085883554959792,1.090441096101041
2023-06-24,1.0919169705252159,1.092821456676235,1.0896020455990438,1.0910530658353947,9433.0,1.0905312344023839,1.0906925365772016,1.0899036787956107,0.0006627936624254982,0.0007052857085751672,-4.249204614966903e-05,52.3567028707577,50.66695809860591,47.662517269262196,1.0905312344023839,1.0938427505219224,1.0872197182828454,0.0026775972602510094,16.836699939026293,14.267800279376289,16.411138584042547,35.569346522346834,-14885.0,42.86104682863529,1.0896020455990438,1.0921494348961676,1.090441096101041,1.0894527330867252,1.0895001969041642,1.0919959397091499,1.0911588560368912,1.0927156664747386,1.0894962553975474,1.0943782671140825,1.0879394449597,1.0959350775519299,1.086276844320356,1.0916762623344594,0.0008359262389623368,-49.33304190139409,0.009663813778559849,1.0949986372422897,1.085883554959792,1.090441096101041
2023-06-25,1.0913502600080691,1.0929119665153855,1.0909125870210001,1.092394986227205,8380.0,1.0908226505912744,1.0908546746391066,1.0903090109995992,0.0007162688252824179,0.0007074823319166174,8.786493365800464e-06,56.637288118663605,63.10896767259464,55.870211961230744,1.0908226505912744,1.0936822997739877,1.087963001408561,0.002629153134117747,16.16804441599907,13.492788439512966,15.883163714843048,75.3917494700649,-6505.0,44.88313125018155,1.0896020455990438,1.0921494348961676,1.090441096101041,1.0894527330867252,1.0895001969041642,1.0931553132656793,1.092073179921197,1.0932337728213937,1.0912343933270083,1.0940725594155822,1.0900738004268116,1.095233152315779,1.089235013832623,1.0916795253738139,0.24726567886885764,-36.89103232740536,0.009804276797709122,1.0949986372422897,1.0870008101170512,1.0909997236796705
2023-06-26,1.0917757598735185,1.0928100793783804,1.0908189367610088,1.0913187082256162,3385.0,1.0909090940142847,1.0908988683140122,1.0904346542613965,0.0006641457781031423,0.0006988150211539225,-3.466924305078011e-05,52.5585387604934,47.85922555283441,53.878383774678326,1.0909090940142847,1.0937185341214075,1.088099653907162,0.002583580954350161,15.278003952088302,13.00893509246174,15.32162439825122,46.22550290800008,-9890.0,40.42873222265875,1.0908189367610088,1.0921494348961676,1.090441096101041,1.0894335984454018,1.0895001969041642,1.0936245462980154,1.0916492414550019,1.092479546148995,1.0904884035316234,1.0936403840723734,1.0896580988376303,1.0944706887663664,1.0884972609142518,1.0916794251412356,0.09419018378076238,-52.14077444716559,0.009792124981111705,1.0949986372422897,1.0870008101170512,1.0909997236796705
2023-06-27,1.0940460727547408,1.0940808732406593,1.0923979121217502,1.0938747468513637,5268.0,1.0911225329124286,1.0911822853175694,1.0905790889303437,0.0008196405371749815,0.0007229801243581343,9.666041281684726e-05,59.93742851667743,80.99413153421706,63.987441586548705,1.0911225329124286,1.0941441419860614,1.0881009238387958,0.0025963369586853723,17.613134989237754,12.02037681738994,15.575300227854552,130.11532698688262,-4622.0,47.282529522464216,1.0908189367610088,1.0916905528953524,1.090441096101041,1.0893788964067679,1.0895001969041642,1.0947986193927548,1.0934511774045912,1.0945044426874322,1.092821481568523,1.0951341385235003,1.091768216285682,1.0961874038063413,1.091138520449614,1.091688504509838,0.2684698293569099,-19.00586846578294,0.010117277692867077,1.0949986372422897,1.0870008101170512,1.0909997236796705
2023-06-28,1.092615919201016,1.0943202807471293,1.0921932548176065,1.0942932268604608,1671.0,1.0913740217823802,1.0914785654645114,1.0907800958180538,0.000965509303131773,0.000771485960112862,0.000194023343018911,61.00676460442894,88.07095688362382,72.30810465689177,1.0913740217823802,1.0945672265290067,1.0881808170357536,0.002562814742316613,17.23623789045674,11.307777146883266,15.946317385162633,124.42328731046095,-2951.0,43.93503224828256,1.0921932548176065,1.0918102566485874,1.090441096101041,1.0892123227516723,1.0895001969041642,1.0929986510413014,1.0936022541417323,1.095011253465858,1.0928842275363353,1.095729280071255,1.0914752282122095,1.0971382793953808,1.0907572016068126,1.091691610235487,0.1852257047362249,-11.929043116376183,0.010709506729189577,1.0949986372422897,1.0870008101170512,1.0909997236796705
2023-06-29,1.0966505026237472,1.0973994451057911,1.0946751080785468,1.0951109926532303,1163.0,1.0917026705080317,1.091824510911056,1.0910814912816567,0.0011340258718584018,0.0008439939424619699,0.00029003192939643183,63.080575859223195,71.74475374229553,80.26994738671215,1.0917026705080317,1.095011586273144,1.0883937547429194,0.002601629278246163,24.220238300644677,10.343424759228261,17.67504911202608,203.7185527191167,-1788.0,42.616197575173345,1.0921932548176065,1.0933498388279184,1.0916415000327917,1.0889294186356713,1.0895001969041642,1.0923322413228962,1.0957285152791896,1.0967819224798323,1.094057585452588,1.0984528523064339,1.0930041782519453,1.0995062595070766,1.0913332484253437,1.0916961647229855,0.140889731161975,-28.255246257704467,0.011580658478393957,1.0973994451057911,1.0870008101170512,1.092200127611421
2023-06-30,1.0973045042791898,1.0977286019909238,1.0959073755543782,1.097594584291717,9656.0,1.0921526852828412,1.0923740417092143,1.09142038618521,0.0014512524211178768,0.0009654456381931514,0.00048580678292472535,68.55101854667339,98.40992139527191,86.07521067373041,1.0921526852828412,1.0960449073452587,1.0882604632204236,0.0026027707110638306,23.383672831226093,9.60039664915651,19.397379624811833,224.29032674222782,7868.0,44.97275536600545,1.0944626135836524,1.0935144172704847,1.0918060784753578,1.0884860873449898,1.0895001969041642,1.0925553122613725,1.097076853945673,1.0982463323369678,1.0964251059004222,1.0988980803822186,1.0952556275091274,1.1000675587735134,1.0946038794638766,1.0917460988262773,0.4898311387433685,-1.590078604728094,0.01302339827862209,1.0977286019909238,1.0870008101170512,1.0923647060539876
2023-07-01,1.0957980138343795,1.0969392907498934,1.095010186171115,1.0955968942883036,5592.0,1.0924489123935506,1.0926809800500799,1.0916848205013465,0.0015238933648964448,0.00107713518353381,0.00044675818136263477,60.753260822197866,74.70794656578262,81.6208739011167,1.0924489123935506,1.0964414673584935,1.0884563574286077,0.002601458383173697,21.724364001426398,11.382575327114154,20.24310434297427,144.33959840762094,2276.0,36.891671939968134,1.095010186171115,1.0936653237949838,1.0923647060539876,1.0883060209864377,1.0897955017564347,1.0927609508052953,1.095848790403104,1.096687394635093,1.0947582900563146,1.0977778949818824,1.0939196858243256,1.0986164992138714,1.0928291854775363,1.0917680304256143,0.21083814817390856,-25.292053434217387,0.014403282401409534,1.0977286019909238,1.0879409572294958,1.0928347796102098
2023-07-02,1.0937249576122303,1.0965684239105373,1.0929195074372764,1.0954536927694711,5795.0,1.0926693997563854,1.092945047928117,1.091839625667405,0.0015520159960991098,0.00117211134604687,0.0003799046500522398,60.224410715886364,73.00890477796092,82.04225757967181,1.0926693997563854,1.096811499595078,1.088527299917693,0.002676276818179928,19.60867452839649,15.85397395146329,19.553436983814755,95.47036715431133,-3519.0,37.71736873028525,1.0929195074372764,1.0936653237949838,1.0923647060539876,1.0883218486765591,1.0897955017564347,1.0943365038308273,1.0949805413724283,1.0970415753075802,1.0933926588343192,1.0986294578456892,1.0913316248991674,1.100690491780841,1.0897437423610583,1.0917857287885757,0.32367158507364824,-26.991095222039075,0.015627714777854962,1.0977286019909238,1.0879409572294958,1.0928347796102098
2023-07-03,1.0947687345503898,1.0962170414845749,1.0932754850908395,1.0957594292521564,5798.0,1.0929723446783903,1.093213084244692,1.092151226988008,0.00158075183972195,0.001253839444781886,0.0003269123949400639,61.004883122995224,76.63637370691457,74.78440835021937,1.0929723446783903,1.0970877679210038,1.0888569214357768,0.0026952253592910326,18.080044815728456,14.618048717915464,18.91303157888092,89.76302608183495,2279.0,45.70859296708392,1.0929195074372764,1.0942737693759663,1.0923647060539876,1.0885955392295568,1.0897955017564347,1.0983187637318292,1.095083985275857,1.0968924854608744,1.093950929067139,1.0980255416695923,1.0921424288821215,1.0998340418546098,1.0910093726734036,1.0918038092869455,0.4290993073004179,-23.363626293085428,0.016719398082054582,1.0977286019909238,1.0890852511060578,1.0934069265484907
2023-07-04,1.0952050493354657,1.096242179732454,1.0939112315242947,1.0951052280206877,7036.0,1.093213018058788,1.0933932884138344,1.0924294420019178,0.0015330644185147513,0.0013096844395284594,0.00022337997898629188,58.36582860388513,68.87447816996968,72.83991888494839,1.093213018058788,1.0972351748969817,1.0891908612205943,0.002669205562781621,17.019541382707683,13.70622271724739,18.33235212194355,80.93276744464207,-4757.0,55.14076299957927,1.0932754850908395,1.0942737693759663,1.0923647060539876,1.0885955392295568,1.0897955017564347,1.0987922093374316,1.0950862130924788,1.0962611946606629,1.0939302464525036,1.097417161300638,1.0927552648843195,1.0985921428688221,1.0915992982443443,1.091825500612738,0.46110274417865416,-31.12552183003033,0.01752519703945854,1.0977286019909238,1.0890852511060578,1.0934069265484907
2023-07-05,1.096647568348861,1.0973606755119178,1.094779078983091,1.0961620944113089,3355.0,1.0934738284647503,1.0936569842231176,1.092670198399317,0.0015625400892591568,0.0013602555694745989,0.0002022845197845579,61.27998398427226,81.41387144211686,75.64157443966704,1.0934738284647503,1.0975502350117778,1.0893974219177227,0.002662947774642001,18.84115290759797,12.757115079916218,18.398208370748616,109.46092665049746,-1402.0,61.806657313622445,1.0939112315242947,1.0949609284042652,1.0923647060539876,1.0885955392295568,1.0897955017564347,1.0996157823731942,1.0961006163021059,1.0974221536211208,1.0948405570922939,1.0986822128309328,1.093519019773279,1.1000037501499478,1.092258960563467,1.091838929570441,0.444941692792411,-18.586128557883146,0.01825971544515692,1.0977286019909238,1.0893002325500456,1.0935144172704847
2023-07-06,1.096422060671413,1.0972532477908616,1.0946924343025213,1.0969154647399824,6887.0,1.0937060986047191,1.0939673157009142,1.092806963795899,0.0016279247567820843,0.001413789406936096,0.00021413534984598818,63.2544110636435,89.99407360596258,80.09414107268304,1.0937060986047191,1.0980049884551608,1.0894072087542774,0.0026556524684775984,17.543417522566322,12.11148078538719,18.392419578671603,102.77916624995197,5485.0,70.05886542245572,1.0946924343025213,1.0949609284042652,1.0923647060539876,1.0885955392295568,1.0897955017564347,1.1004023676094445,1.0962870489444552,1.097881663586389,1.0953208500980487,1.0988478624327955,1.0937262354561148,1.1004424770747294,1.0927600366097083,1.0918674277448994,0.5373156529374645,-10.005926394037417,0.0190138898298553,1.0977286019909238,1.0893002325500456,1.0935144172704847
2023-07-07,1.0956052118668513,1.0975187347550648,1.0949725034480757,1.095893885348025,8961.0,1.0938222796497414,1.0941507985244485,1.0928309652437236,0.001579106698567978,0.0014468528652624726,0.00013225383330550547,58.87059530820388,77.42319680778742,82.94371395195562,1.0938222796497414,1.0982245578995262,1.0894200013999567,0.002647836671228417,17.054584433595256,11.27957169509246,18.53451860993029,85.25695930153694,-3476.0,59.76176894980152,1.0946924343025213,1.0953240547141,1.0928347796102098,1.0885955392295568,1.0897955017564347,1.1020208545995358,1.0961283745170551,1.0972842455860345,1.0947380142790455,1.0986746058240442,1.093582143210066,1.0998304768930236,1.0921917829720564,1.0919026541042098,0.3202961533999682,-22.57680319221258,0.019528558780157468,1.0977286019909238,1.0893002325500456,1.0935144172704847
2023-07-08,1.0955068223928537,1.0970323565497746,1.0947007314531638,1.0948928773097808,6827.0,1.0939547019673452,1.0942214726944801,1.0929938481970234,0.0014430109211491793,0.0014460844764398139,-3.073555290634576e-06,54.85863524965935,58.96002792051468,75.4590994447549,1.0939547019673452,1.0983183272581631,1.0895910766765273,0.0026252501301843,15.972649512955723,11.303446074522434,18.433360024527886,58.28073506461935,-10303.0,61.686557138626306,1.0947007314531638,1.0953240547141,1.0928347796102098,1.0886593667924878,1.0899889605176356,1.101017081626024,1.0955419884375732,1.0963832454219826,1.0940516203253718,1.097873613534184,1.0932103633409624,1.0987148705185934,1.091719995228761,1.0919254328715742,0.32750919206505635,-41.03997207948532,0.019643271539959706,1.0977286019909238,1.0893002325500456,1.0935144172704847
2023-07-09,1.0938039345214003,1.0956482446974551,1.0929897348659194,1.0940591505330959,9737.0,1.0939930685907524,1.094206013441015,1.0930606339613846,0.0012534304874685098,0.0014075536786455531,-0.00015412319117704331,51.698490990932235,46.89393283568558,61.09238585466255,1.0939930685907524,1.0983461866197597,1.0896399505617451,0.002627625823137972,14.818336276161496,15.137687806111863,17.19283915207434,11.131023633803087,-20040.0,50.34460293876751,1.0929897348659194,1.0952191210961706,1.0934069265484907,1.0886593667924878,1.0899889605176356,1.1016962510315043,1.0942323766988233,1.0954750185317272,1.0928165087001915,1.096890886530359,1.0915738668672876,1.098133528363263,1.0901579988686558,1.0919458446490435,0.016857842478135154,-53.10606716431442,0.019297619964842028,1.0977286019909238,1.0893002325500456,1.0935144172704847
2023-07-10,1.0938371396002038,1.093998059031295,1.0917034904666305,1.093893140693784,5719.0,1.0940917526381224,1.0941762160365167,1.0932675189986933,0.0010773717503951286,0.0013415172929954681,-0.0002641455426003396,51.06767490865563,36.342069658374974,47.39867680485841,1.0940917526381224,1.0983406005759373,1.0898429047003075,0.002608199697661358,13.86236863937936,17.683647363381862,16.83001836126069,-28.923342509677102,-25759.0,48.936584769107746,1.0917034904666305,1.0946111126108478,1.0934069265484907,1.0890099193374048,1.090085266683756,1.1000163461933201,1.0931982300639032,1.0946929696611758,1.0923984010965113,1.0954927986285676,1.0909036614992387,1.0969875382258403,1.0901038325318468,1.0919523194380618,-0.03656114804115873,-63.657930341625026,0.018591171518900218,1.0977286019909238,1.0893002325500456,1.0935144172704847
2023-07-11,1.0933478088818789,1.0960237290419672,1.09264546169136,1.0946584178737784,1593.0,1.094270792395266,1.0942221400210177,1.093571630395299,0.0009882040049338237,0.0012708546353831394,-0.00028265063044931576,53.862463181153295,49.0435304845989,44.093177659553156,1.094270792395266,1.0982921993553318,1.0902493854352,0.00266320453001464,18.039297274883744,16.08138620302604,16.037745205111374,10.69364072286925,-24166.0,46.5897943995647,1.0917034904666305,1.0946111126108478,1.0935144172704847,1.089465323300278,1.090085266683756,1.1004107391102196,1.0944425362023684,1.096239610713377,1.0928613433627696,1.0978208035529757,1.091064268851761,1.0996178780639843,1.0894830760121623,1.0919559003652282,-0.04132684106799012,-50.9564695154011,0.01777407350860294,1.0977286019909238,1.0893002325500456,1.0935144172704847
2023-07-12,1.0948699971533593,1.0955861157879745,1.0938072973596,1.0949435686460725,5839.0,1.0945140285998327,1.0942908475091182,1.0939940288757843,0.0009298287217505141,0.0012026494526566143,-0.0002728207309061002,54.89619227462823,53.776235782158004,46.38727864171062,1.0945140285998327,1.0980511317607258,1.0909769254389396,0.0026000340941831988,17.15775294383942,15.295521065011485,15.30206298868701,17.969519649703795,-18327.0,49.24093811614838,1.09264546169136,1.0946111126108478,1.0935144172704847,1.0896511473841173,1.090085266683756,1.1000032711447099,1.0947789939312156,1.0957506905028311,1.0939718720744567,1.09655781235959,1.0930001755028411,1.0975295089312056,1.0921930536460822,1.091970702461197,-0.24152958511135525,-46.223764217841996,0.016934270376123273,1.0977286019909238,1.0896020455990438,1.0936653237949838
2023-07-13,1.0931847357269955,1.0939895691520918,1.0922692443267439,1.0929733691992691,8394.0,1.0945973762015353,1.0941653733843706,1.0943074535459094,0.0007163298548760189,0.0011053855331004953,-0.0003890556782244765,47.051961042509,21.076435307769096,41.29873385817533,1.0945973762015353,1.0978989339451737,1.091295818457897,0.0026053405388364397,15.89974914963419,18.390814796201305,14.727957101807608,-69.58992777579682,-26721.0,44.06927318908982,1.0922692443267439,1.0946111126108478,1.0935144172704847,1.0906063172250149,1.0903270034357,1.1001223996083185,1.093077394226035,1.0938855441253261,1.0921652192999782,1.094797719051383,1.091357069400687,1.095605868950674,1.0904448944746303,1.0919789817662329,-0.23946080010921467,-78.9235646922309,0.015730043393569204,1.0977286019909238,1.0896020455990438,1.0936653237949838
2023-07-14,1.0942013675032125,1.0944640871298519,1.0924287713006124,1.0939110519278445,4493.0,1.0947402755061577,1.094141152293273,1.0946586163716965,0.0006156962611159056,0.0010074476787035776,-0.000391751417587672,50.665163260140865,37.96162898271658,37.60476669088123,1.0947402755061577,1.0976386170486534,1.091841933963662,0.0025646244881509395,16.320049796836873,17.34830304113155,13.89410763715245,-55.129371237658944,-22228.0,40.69648654623964,1.0922692443267439,1.0946111126108478,1.0935144172704847,1.0907204098903556,1.090441096101041,1.1027997573516526,1.0936013034527696,1.0947738356049268,1.0927385197756874,1.095636619282009,1.0915659876235302,1.0968091514341662,1.090703203946448,1.091985452239211,-0.1408220951564454,-62.03837101728342,0.014470516542108847,1.0977286019909238,1.0908189367610088,1.0942737693759663
2023-07-15,1.0933444452073007,1.0956307497381514,1.092152861759825,1.0929011189859645,7164.0,1.0947655821440958,1.094023053883053,1.0948843874114003,0.0004492713445884977,0.0008958124118805616,-0.0004465410672920639,46.9490376296195,20.5946381601878,26.544234150224494,1.0947655821440958,1.0975894527101844,1.0919417115780072,0.002629857594592042,17.947160056642797,15.709554488054374,13.376551267882979,-65.91472692971433,-29392.0,39.972357696979806,1.092152861759825,1.0946111126108478,1.0935144172704847,1.0907204098903556,1.090441096101041,1.10083935251406,1.0935615768279803,1.0949702918961355,1.091492403917809,1.0970394648063067,1.090083688849654,1.0984481798744619,1.0880145159394827,1.091995412154314,-0.2608519890303529,-79.4053618398122,0.013019369421374272,1.0977286019909238,1.0908189367610088,1.0942737693759663
2023-07-16,1.09304208722529,1.0940157705800115,1.0922472776323906,1.0928658216349438,3672.0,1.094842937814562,1.093912841287995,1.0952200283246332,0.00031094580825796747,0.0007788390911560428,-0.00046789328289807534,46.81978344837819,19.987658482809433,26.181308541904603,1.094842937814562,1.0973521088751823,1.092333766753942,0.0025683315483798204,17.064446196020516,14.936895112028253,12.895963210704185,-108.18633398409058,-33064.0,40.968543883994485,1.092152861759825,1.0943679235082024,1.0935144172704847,1.0909554466684668,1.090441096101041,1.1016742177965677,1.093042956615782,1.0938386355991734,1.0920701426515524,1.094811449563403,1.091274463668161,1.0956071285467943,1.0903016497039315,1.0919987942060116,-0.20449234725975485,-80.01234151719056,0.011470602426721932,1.0977286019909238,1.0917034904666305,1.0947160462287773
2023-07-17,1.0937946247559878,1.093923695960399,1.0922744056719909,1.0919420858659639,5200.0,1.094746304765292,1.0937251502954206,1.0953030338402456,0.00012533923488078358,0.000648139119900991,-0.0005227998850202074,43.44858820097895,4.102929945830237,14.895075529609157,1.094746304765292,1.0975309227433825,1.0919616867872017,0.002502685744096134,16.26118840858859,14.233785431176816,12.449702871895303,-122.08569410794534,-38264.0,34.42790609061973,1.0922472776323906,1.0938636097542989,1.0935144172704847,1.0909554466684668,1.090441096101041,1.1003754582628755,1.0927133958327844,1.093152385993578,1.0915030957051697,1.0943626861211926,1.0910641055443762,1.094801676281986,1.0898538054167615,1.092002046511779,-0.38498033884407645,-95.89707005416976,0.009735622683404443,1.0977286019909238,1.0917034904666305,1.0947160462287773
2023-07-18,1.092193796719395,1.0944388785448889,1.0912889031353539,1.0926379489232143,1016.0,1.0946635408684298,1.0936216073075915,1.0953383018410043,3.400305535028458e-05,0.0005253119069908497,-0.0004913088516405651,46.569655837946144,21.65461075371789,15.24839972745252,1.0946635408684298,1.0975917954316816,1.091735286305178,0.0025489207201989093,14.825781335790003,15.739021385281859,11.773858479653342,-110.44254120165775,-37248.0,29.417153984987692,1.0912889031353539,1.0936563160886605,1.0936653237949838,1.0912415201376073,1.090441096101041,1.0999997313514338,1.092788576867819,1.094288250600284,1.091138275190749,1.095938552277354,1.089638601458284,1.097438226009819,1.087988299781214,1.0920027453026175,-0.3899585660214977,-78.34538924628211,0.008055868475187467,1.0977286019909238,1.0912889031353539,1.0945087525631387
2023-07-19,1.0927202639400562,1.0927060253937504,1.0910779899725016,1.091578730035326,4191.0,1.0944869277375344,1.0934270475673757,1.0952788670871287,-0.00012244022229435103,0.00039576148113380956,-0.0005182017034281606,42.70602602696076,7.774567689437692,11.177369462995273,1.0944869277375344,1.097698325400617,1.0912755300744519,0.002483143198845329,14.13147418353754,15.608646071678406,11.287649526654924,-146.06518253594984,-41439.0,24.896850355347084,1.0910779899725016,1.0935508595072343,1.0936653237949838,1.0912415201376073,1.090441096101041,1.100898956623422,1.091787581800526,1.0924971736285505,1.0908691382073017,1.0934156172217748,1.0901595463792773,1.0941252090497993,1.089241102786053,1.0920019596409611,-0.39375667392547165,-92.22543231056231,0.006280352893539565,1.0977286019909238,1.0910779899725016,1.0944032959817127
